perf/throughput,progress/problems,_runtime,progress/total_problems,prompt_len/max,is_truncated/mean,prompt_len/min,seq_len/mean,batch/off_policy_level/mean,metrics/pattern_reward,metrics/affix_reward,reward/mean,seq_len/min,metrics/char_overlap_reward,time/wait_for_ckpt,_step,time/update_weights,completion_len/max,batch/async_level,completion_len/min,batch/off_policy_level/min,batch/solve_all,seq_len/max,batch/solve_none,is_truncated/max,step,progress/ckpt_step,batch/effective_batch_size,metrics/length_penalty_reward,time/step,prompt_len/mean,batch/off_policy_level/max,progress/samples,time/save_ckpt,progress/total_samples,progress/tokens,is_truncated/min,progress/total_tokens,_timestamp,completion_len/mean,time/generate_completions,metrics/exact_match_reward
1226.8224350965775,32,4538.23038344,2304,165,0.0,98,155.39453125,0.0,0,1.0,0.24161264182215286,118.75,0.27943744921758606,29.004310131072998,71,1.6726446151733398,77.0,2,16.875,0,0,231.125,0,0.0,71,68,1,0.5715010131909043,32.49844765663147,117.46875,0,256,0.0,18432,39781,0,6406598.0,1762979938.3095582,37.92578125,32.426045417785645,0
1362.702994878619,32,4567.295674513,2336,163,0.0,97,156.828125,0.0,0,1.0,0.2543896905851947,116.625,0.31081143666844246,26.00370216369629,72,1.744229793548584,80.5,2,19.625,0,0,232.375,0,0.0,72,69,1,0.6148493550100413,29.535890579223633,117.875,0,256,0.0,18688,40148,0,6446746.0,1762979967.8495684,38.953125,29.462032556533813,0
1363.2708705074558,32,4596.297643758,2368,200,0.0,97,154.37109375,0.0,0,0.982421875,0.2653035787339917,116.625,0.3429690129705133,26.00397825241089,73,1.885878086090088,71.75,2,18.625,0,0,271.75,0,0.0,73,70,1,0.6564505909325935,29.061238050460815,118.3125,0,256,0.0,18944,39519,0,6486265.0,1762979996.9150708,36.05859375,28.988369703292847,0
1564.9833699773064,32,4625.733604466,2400,220,0.0,96,176.76953125,0.0,0,0.9375,0.27036625722370616,113.25,0.3734031035722105,26.003615617752075,74,1.6687822341918945,96.5,2,16.25,0,0,305.0,0,0.0,74,71,1,0.6795709100617606,28.99768304824829,132.71875,0,256,0.0,19200,45253,0,6531518.0,1762980025.9169252,44.05078125,28.91596221923828,0
1407.5816292723907,32,4659.335357437,2432,181,0.0,96,161.421875,0.0,0,1.0,0.2772715654120602,117.625,0.3561502462178547,26.0038423538208,75,1.6730051040649414,84.375,2,19.125,0,0,265.375,0,0.0,75,72,1,0.706943441123262,29.431711435317993,123.71875,0,256,0.0,19456,41324,0,6572842.0,1762980055.3529155,37.703125,29.358155250549316,0
1176.4201236476288,32,4686.172200993,2464,171,0.0,97,154.0625,0.0,0,0.98046875,0.27312735150775536,113.375,0.3437803778869729,30.004599809646606,76,1.754633903503418,64.125,2,15.5,0,0,230.75,0,0.0,76,73,1,0.7088293395357386,33.59782338142395,121.53125,0,256,0.0,19712,39440,0,6612282.0,1762980088.9549863,32.53125,33.52543807029724,0
1576.198257639407,32,4715.178052907,2496,185,0.0,97,164.75,0.0,0,0.9921875,0.2726156160700085,120.75,0.35396376050828,23.003382444381714,77,2.0907490253448486,85.375,2,16.75,0,0,250.125,0,0.0,77,74,1,0.6840274264556833,26.832261562347412,129.3125,0,256,0.0,19968,42176,0,6654458.0,1762980115.791524,35.4375,26.758055210113525,0
1307.7245498368559,32,4747.596130262,2528,177,0.0,100,147.7890625,0.0,0,0.98046875,0.2923592418129968,119.75,0.38532418492734466,26.00442099571228,78,1.775517225265503,85.75,2,14.5,0,0,262.75,0,0.0,78,75,1,0.7816501988501856,29.001962900161743,119.59375,0,256,0.0,20224,37834,0,6692292.0,1762980144.797632,28.1953125,28.931169033050537,0
1284.9834342732372,32,4775.984574681,2560,351,0.0,103,162.3125,0.0,0,1.0,0.26444857027342583,117.25,0.33303398884365465,29.004287719726562,79,1.634521245956421,154.0,2,12.25,0,0,505.0,0,0.0,79,76,1,0.6522784833646329,32.412142515182495,130.84375,0,256,0.0,20480,41552,0,6733844.0,1762980177.2139351,31.46875,32.33660364151001,0
1381.8407995110272,32,4805.263678085,2592,181,0.0,97,152.796875,0.0,0,0.984375,0.28849694827491607,112.625,0.37812872085299704,25.003759622573853,80,1.8488857746124268,82.5,2,15.375,0,0,251.75,0,0.0,80,77,1,0.7628913606954443,28.385752201080322,123.375,0,256,0.0,20736,39116,0,6772960.0,1762980205.603941,29.421875,28.30716824531555,0
1344.057692389806,32,4833.174489966,2624,166,0.0,96,153.3203125,0.0,0,0.986328125,0.2973908539283965,112.75,0.3965353000912195,26.00481629371643,81,1.6300556659698486,68.875,2,13.75,0,0,234.875,0,0.0,81,78,1,0.7963398760676839,29.27475333213806,124.4375,0,256,0.0,20992,39250,0,6812210.0,1762980234.8830314,28.8828125,29.20261549949646,0
1441.0438261632446,32,4861.54277184,2656,197,0.0,96,156.671875,0.0,0,1.0,0.2878990209377105,111.625,0.39142893346805185,25.003698348999023,82,1.644195795059204,51.75,2,14.375,0,0,248.75,0,0.0,82,79,1,0.7307548949606677,27.906510591506958,129.09375,0,256,0.0,21248,40108,0,6852318.0,1762980262.7938657,27.578125,27.832602500915527,0
1443.7556458892745,32,4889.891002945,2688,174,0.0,97,159.28629032258064,0.0,0,1.0,0.27745224369592214,110.0,0.3731979142802898,25.00371766090393,83,1.6144657135009766,61.0,2,13.0,0,0,235.0,0,0.0,83,80,1,0.6854177389324276,28.36363387107849,129.83870967741936,0,256,0.0,21504,40844,0,6893162.0,1762980291.1618004,29.447580645161292,28.29010581970215,0
1369.163637124142,32,4918.091558921,2720,181,0.0,97,151.20703125,0.0,0,1.0,0.29710935093959734,114.75,0.40522503092239315,25.003628253936768,84,1.6143217086791992,83.75,2,14.875,0,0,264.75,0,0.0,84,81,1,0.7737622983674577,28.344575881958008,124.125,0,256,0.0,21760,38709,0,6931871.0,1762980319.5105615,27.08203125,28.27200412750244,0
1433.160636891124,32,4947.342807739,2752,177,0.0,97,157.43359375,0.0,0,1.0,0.3079787631546555,112.125,0.42393657396763806,25.003746271133423,85,1.9466562271118164,49.375,2,13.875,0,0,226.375,0,0.0,85,82,1,0.8212763224075192,28.196091413497925,130.65625,0,256,0.0,22016,40303,0,6972174.0,1762980347.7108145,26.77734375,28.121760368347168,0
1271.4317454370266,32,4975.63614113,2784,201,0.0,97,144.91015625,0.0,0,1.0,0.3011540055657145,111.375,0.41538173077302776,26.003987073898315,86,1.690382957458496,62.0,2,12.0,0,0,263.0,0,0.0,86,83,1,0.7871843960740594,29.247148036956787,120.1875,0,256,0.0,22272,37097,0,7009271.0,1762980376.9621382,24.72265625,29.177342891693115,0
1419.016761921224,32,5004.734438909,2816,193,0.0,98,156.3984375,0.0,0,0.9049479166666667,0.27741501478659153,112.875,0.3736337898662996,25.00381064414978,87,1.885432243347168,80.375,2,13.875,0,0,273.375,0,0.0,87,84,1,0.7479564343110996,28.287625312805176,129.65625,0,256,0.0,22528,40038,0,7049309.0,1762980405.2538807,26.7421875,28.215311527252197,0
1372.0070340574857,32,5033.791299562,2848,177,0.0,101,155.53125,0.0,0,0.98046875,0.29999200378249113,112.875,0.4025320278968679,26.003904819488525,88,1.7092361450195312,55.625,2,11.875,0,0,225.0,0,0.0,88,85,1,0.8095914880207837,29.095507621765137,130.4375,0,256,0.0,22784,39816,0,7089125.0,1762980434.3535793,25.09375,29.020259380340576,0
1326.1462283829374,32,5062.056802043,2880,203,0.0,97,150.12109375,0.0,0,0.875,0.2937158652843264,111.0,0.39856590951869963,26.003992080688477,89,1.6483573913574219,41.875,2,12.375,0,0,226.875,0,0.0,89,86,1,0.8433512225372432,29.051626682281494,128.0625,0,256,0.0,23040,38431,0,7127556.0,1762980463.4094439,22.05859375,28.979458808898926,0
1353.794760828508,32,5091.940224906,2912,174,0.0,97,149.08984375,0.0,0,0.953125,0.2863270261760331,111.875,0.387763780967859,25.00364589691162,90,1.6614010334014893,47.125,2,11.375,0,0,220.125,0,0.0,90,87,1,0.7564117998830754,28.26262593269348,125.875,0,256,0.0,23296,38167,0,7165723.0,1762980491.6761837,23.21484375,28.192604303359985,0
1220.312304786554,32,5120.254098925,2944,171,0.0,97,142.9415322580645,0.0,0,0.96875,0.28673630464318967,111.125,0.3727463878126177,27.003870725631714,91,1.5905702114105225,39.625,2,10.9375,0,0,206.625,0,0.0,91,88,1,0.7687468472044409,29.87845206260681,122.48387096774194,0,256,0.0,23552,36377,0,7202100.0,1762980521.5587347,20.45766129032258,29.809582233428955,0
1307.3289881658206,32,5148.716631447,2976,192,0.0,96,144.19921875,0.0,0,0.9453125,0.269050486740224,109.875,0.32300943321857,25.003747701644897,92,1.7039008140563965,39.25,2,12.875,0,0,227.25,0,0.0,92,89,1,0.7327823339767334,28.31077241897583,124.28125,0,256,0.0,23808,36915,0,7239015.0,1762980549.8735564,19.91796875,28.23696279525757,0
1408.5811541003538,32,5177.745634339,3008,230,0.0,97,156.1640625,0.0,0,0.919921875,0.3124039610994979,114.0,0.44382729569105916,25.003737926483154,93,1.8971030712127686,58.5,2,11.5,0,0,280.125,0,0.0,93,90,1,0.877642096408574,28.458349466323853,132.9375,0,256,0.0,24064,39978,0,7278993.0,1762980578.3361614,23.2265625,28.38175129890442,0
1287.304258834488,32,5206.248803895,3040,189,0.0,96,145.58203125,0.03125,0,0.96875,0.30443210650643326,108.125,0.41421651088165146,25.00385570526123,94,2.85211443901062,35.375,2,11.875,0,0,224.375,0,0.0,94,91,1,0.8314253622006864,29.02487874031067,125.65625,1,256,0.0,24320,37269,0,7316262.0,1762980607.3652432,19.92578125,28.951197624206543,0
1393.848307207354,32,5235.719703192,3072,201,0.0,97,155.91935483870967,0.03125,0,0.96875,0.3072989968538373,108.875,0.4261406813305771,25.00359272956848,95,1.6260144710540771,56.0,2,11.0,0,0,252.375,0,0.0,95,92,1,0.8346390705848127,28.49876046180725,132.3548387096774,1,256,0.0,24576,39623,0,7355885.0,1762980635.868251,23.56451612903226,28.427053213119507,0
1289.8459890091708,32,5263.766122462,3104,193,0.0,96,148.1015625,0.03125,0,0.96484375,0.30904800981342,110.25,0.4046836848927545,26.004050254821777,96,1.687854528427124,44.625,2,11.25,0,0,229.125,0,0.0,96,93,1,0.8775126522324608,29.46652603149414,127.59375,1,256,0.0,24832,37914,0,7393799.0,1762980665.3389356,20.5078125,29.394207000732422,0
1428.92146109423,32,5292.015685623,3136,243,0.0,97,156.09765625,0.03125,0,0.9453125,0.3056705596286595,107.5,0.4171851023137366,25.003833532333374,97,1.6264922618865967,42.0,2,10.5,0,0,272.0,0,0.0,97,94,1,0.8513485944394148,28.042399168014526,133.78125,1,256,0.0,25088,39961,0,7433760.0,1762980693.3855038,22.31640625,27.965847730636597,0
1233.3557888794892,32,5319.346497552,3168,171,0.0,97,135.75,0.03125,0,0.99609375,0.2960261103930647,108.125,0.3874844826110241,25.003646850585938,98,1.6162872314453125,25.375,2,11.0,0,0,186.75,0,0.0,98,95,1,0.7927989258057326,28.24381446838379,118.75,1,256,0.0,25344,34752,0,7468512.0,1762980721.6334405,17.0,28.17678427696228,0
1432.6008246979172,32,5346.859240583,3200,191,0.0,99,152.5,0.03125,0,0.9752604166666666,0.31886863973428425,113.5,0.4567457544143738,24.003572702407837,99,1.8488495349884033,47.5,2,11.25,0,0,228.5,0,0.0,99,96,1,0.8666229812316188,27.328245639801025,130.71875,1,256,0.0,25600,39040,0,7507552.0,1762980748.9658668,21.78125,27.25113606452942,0
1400.466531256532,32,5374.42595915,3232,189,0.00390625,99,141.19140625,1.03125,0,0.96875,0.2928651349123915,112.75,0.3703089490999197,20.00305676460266,100,2.593158483505249,83.625,1,10.625,0,0,226.25,0,0.125,100,97,1,0.812855633949384,25.8839111328125,120.96875,2,256,1.6241323947906494,25856,36145,0,7543697.0,1762980776.4783118,20.22265625,25.809256553649902,0
1438.8134163289606,32,5418.826300419,3264,180,0.0,96,154.5078125,0.96875,0,0.96875,0.3288149939949957,108.5,0.4694821677576644,23.003337144851685,101,1.7405588626861572,38.875,1,11.125,0,0,212.5,0,0.0,101,99,1,0.9202904029564186,27.561822175979614,133.90625,1,256,0.0,26112,39554,0,7583251.0,1762980804.0442824,20.6015625,27.490708351135254,0
847.063289834175,32,5447.193596582,3296,177,0.0,96,146.63671875,0.96875,0,0.92578125,0.30753327012672393,109.5,0.4199218913135022,40.00616693496704,102,1.7003540992736816,34.0,1,11.75,0,0,210.0,0,0.0,102,100,1,0.8731384457601565,44.395057678222656,127.71875,1,256,0.0,26368,37539,0,7620790.0,1762980848.4435701,18.91796875,44.316641330718994,0
1369.124402828824,32,5476.904113149,3328,172,0.0,98,151.28515625,0.96875,0,0.9921875,0.3197397819402982,111.125,0.4270670202214857,25.003660202026367,103,1.9947075843811035,45.875,1,12.0,0,0,206.25,0,0.0,103,101,1,0.9007175193066737,28.357640743255615,130.46875,1,256,0.0,26624,38729,0,7659519.0,1762980876.8055809,20.81640625,28.28742218017578,0
1231.7726620161825,32,5505.97329382,3360,183,0.0,96,141.47265625,0.96875,0,0.947265625,0.30156650282007635,107.0,0.3952281185986795,25.003719568252563,104,1.6544511318206787,28.75,1,11.0,0,0,210.125,0,0.0,104,102,1,0.8519621106689363,29.71382761001587,124.5,1,256,0.0,26880,36217,0,7695736.0,1762980906.5236728,16.97265625,29.40234112739563,0
1336.6152375503132,32,5537.642295341,3392,242,0.0,97,151.265625,0.96875,0,0.96875,0.29599097182969264,111.5,0.404366735472966,26.003862142562866,105,1.7463839054107666,47.75,1,12.25,0,0,289.75,0,0.0,105,103,1,0.7882841649006631,29.043824911117554,131.28125,1,256,0.0,27136,38724,0,7734460.0,1762980935.5719464,19.984375,28.971688270568848,0
1204.9439370909545,32,5566.364224771,3424,283,0.0,97,147.61491935483872,0.96875,0,0.97265625,0.31554455537166604,109.625,0.444786230982331,27.004005670547485,106,1.9102590084075928,39.625,1,10.0,0,0,322.625,0,0.0,106,104,1,0.8621445611679985,31.682228088378906,128.09677419354838,1,256,0.0,27392,38091,0,7772551.0,1762980967.2583582,19.518145161290324,31.61225914955139,0
1294.054187973135,32,5594.237256665,3456,237,0.0,101,144.76953125,0.96875,0,0.9752604166666667,0.3070262433264944,114.5,0.3993032891002237,24.003665447235107,107,1.6932854652404785,49.75,1,11.875,0,0,286.75,0,0.0,107,105,1,0.8642636255985532,28.710126399993896,126.3125,1,256,0.0,27648,37061,0,7809612.0,1762980995.9726212,18.45703125,28.63944983482361,0
1335.2260679671665,32,5623.618626576,3488,192,0.0,96,144.91015625,0.96875,0,0.96875,0.2906801895025047,108.125,0.3636084518688161,24.003655910491943,108,1.7166719436645508,27.125,1,10.875,0,0,219.125,0,0.0,108,106,1,0.8072233275249432,27.853689193725586,126.625,1,256,0.0,27904,37097,0,7846709.0,1762981023.830502,18.28515625,27.783310174942017,0
1273.290840209602,32,5653.0475423,3520,197,0.0,98,145.88671875,0.96875,0,1.0,0.3054760696802449,113.625,0.39969244218405,26.00381326675415,109,1.5856850147247314,55.5,1,10.625,0,0,252.5,0,0.0,109,107,1,0.8369172082895658,29.402879238128662,126.53125,1,256,0.0,28160,37347,0,7884056.0,1762981053.237529,19.35546875,29.33108353614807,0
1323.186136931291,32,5680.472012303,3552,242,0.0,97,151.72265625,0.96875,0,0.97265625,0.3165459999767044,108.75,0.44663314278267263,25.003849029541016,110,1.6744487285614014,51.375,1,10.0,0,0,293.375,0,0.0,110,108,1,0.8663583094677993,29.424363613128662,132.625,1,256,0.0,28416,38841,0,7922897.0,1762981082.666275,19.09765625,29.354146718978882,0
1349.4264436190101,32,5710.110803704,3584,183,0.0,97,144.1328125,0.96875,0,1.0,0.30709824097503735,109.25,0.396389675659917,23.00348997116089,111,1.7961223125457764,33.125,1,11.25,0,0,209.375,0,0.0,111,109,1,0.8521353722870266,27.41968297958374,126.0,1,256,0.0,28672,36898,0,7959795.0,1762981110.0901513,18.1328125,27.34346890449524,0
1274.5994521752946,32,5738.457020037,3616,195,0.0,96,147.16796875,0.96875,0,0.9427083333333334,0.3010930547386931,107.125,0.3938047867960185,25.003769874572754,112,1.9022586345672607,28.5,1,11.125,0,0,219.5,0,0.0,112,110,1,0.853741760307707,29.635446548461914,129.34375,1,256,0.0,28928,37675,0,7997470.0,1762981139.7297108,17.82421875,29.558305501937866,0
1240.0694250712145,32,5767.842302251,3648,190,0.0,96,136.91796875,0.96875,0,1.0,0.31632094813739464,108.375,0.4247263786347576,24.003568172454834,113,1.6794278621673584,27.375,1,11.375,0,0,217.375,0,0.0,113,111,1,0.8758378160696212,28.33136296272278,120.375,1,256,0.0,29184,35051,0,8032521.0,1762981168.0652206,16.54296875,28.265352964401245,0
1269.0095054034607,32,5792.534209538,3680,182,0.0,97,145.32421875,0.96875,0,0.95703125,0.3108128055617584,109.875,0.4177488035110309,25.003883600234985,114,1.7058486938476562,29.0,1,11.25,0,0,206.625,0,0.0,114,112,1,0.8770661323970148,29.391021013259888,126.8125,1,256,0.0,29440,37203,0,8069724.0,1762981197.4603372,18.51171875,29.31656527519226,0
1508.2200019379625,32,5818.969514091,3712,181,0.0,101,145.00390625,0.96875,0,0.90234375,0.27847389305366244,115.25,0.3663203434916513,20.003019094467163,115,1.9949367046356201,33.25,1,10.5,0,0,214.25,0,0.0,115,113,1,0.7665029957022145,24.684829473495483,127.6875,1,256,0.0,29696,37121,0,8106845.0,1762981222.1494265,17.31640625,24.612457036972046,0
1432.2206914338597,32,5846.598359768,3744,197,0.0,98,147.5,0.0,0,0.9173177083333334,0.29656663092649843,111.375,0.3915640381227119,24.003488779067993,116,1.9949367046356201,35.25,2,10.0,0,0,232.25,0,0.0,116,114,1,0.8434803497908181,26.435404062271118,128.40625,0,256,0.0,29952,37760,0,8144605.0,1762981248.5888805,19.09375,26.364651918411255,0
1358.912955076281,32,5874.346570759,3776,183,0.0,96,146.25,0.0,0,0.9921875,0.3113309597205586,107.5,0.4103044448549782,24.003686666488647,117,1.980726718902588,25.5,2,11.5,0,0,200.125,0,0.0,117,114,1,0.8670088049970863,27.623048782348633,128.59375,0,256,0.0,30208,37440,0,8182045.0,1762981276.2161033,17.65625,27.551433563232422,0
1255.962217831576,32,5902.594212635,3808,191,0.0,102,135.7890625,0.0,0,0.962890625,0.2869706981881206,114.625,0.3522081434112939,25.003655672073364,118,1.6722455024719238,27.25,2,10.75,0,0,207.875,0,0.0,118,115,1,0.8016000467057453,27.744952917099,120.09375,0,256,0.0,30464,34762,0,8216807.0,1762981303.9652822,15.6953125,27.677584171295166,0
1349.5709124077846,32,5926.421533191,3840,212,0.0,96,146.6733870967742,0.0,0,1.0,0.3224747885218876,107.0,0.4411987811652077,25.00378656387329,119,1.6231203079223633,36.125,2,10.0,0,0,248.125,0,0.0,119,116,1,0.8949002152589736,28.242555618286133,128.7741935483871,0,256,0.0,30720,38020,0,8254827.0,1762981332.211996,17.899193548387096,28.1719172000885,0
1501.6137263024652,32,5954.915635793,3872,200,0.0,96,139.33984375,0.0,0,1.0,0.31438568054640614,110.0,0.42921081758280466,21.003212213516235,120,1.6619741916656494,30.5,2,8.5,0,0,230.5,0,0.0,120,117,1,0.8569567801989677,23.82477641105652,122.28125,0,256,0.0,30976,35671,0,8290498.0,1762981356.0410385,17.05859375,23.755110502243042,0
1331.346090357333,32,5980.234493405,3904,216,0.0,96,147.78515625,0.0,0,0.9752604166666667,0.31162343437321127,108.0,0.43175124535493037,25.0037899017334,121,1.7750792503356934,30.0,2,11.0,0,0,243.75,0,0.0,121,118,1,0.8516476242370569,28.489784955978394,130.53125,0,256,0.0,31232,37833,0,8328331.0,1762981384.5351388,17.25390625,28.41710376739502,0
1490.0328406719395,32,6009.284501143,3936,203,0.0,97,146.93359375,0.0,0,0.9563802083333334,0.3035786364525447,109.875,0.40502335352375407,22.003356218338013,122,1.608830451965332,43.25,2,12.25,0,0,246.25,0,0.0,122,119,1,0.8462396327630703,25.31393337249756,128.75,0,256,0.0,31488,37615,0,8365946.0,1762981409.8532882,18.18359375,25.244410037994385,0
1343.5741028597574,32,6037.207772453,3968,202,0.0,98,152.07421875,0.0,0,0.951171875,0.32919445184047214,109.625,0.46179500107989563,26.00384020805359,123,1.650573492050171,37.375,2,11.0,0,0,239.375,0,0.0,123,120,1,0.9447884274966198,29.04657769203186,133.34375,0,256,0.0,31744,38931,0,8404877.0,1762981438.903923,18.73046875,28.97569990158081,0
1357.7835538913155,32,6067.587824396,4000,184,0.0,97,147.69921875,0.0,0,0.98046875,0.3107509024921363,110.375,0.41533839976478365,25.003652811050415,124,1.6798365116119385,31.125,2,12.375,0,0,204.125,0,0.0,124,121,1,0.8642423169278638,27.918654680252075,129.0,0,256,0.0,32000,37811,0,8442688.0,1762981466.8269029,18.69921875,27.84759020805359,0
1203.8549790816758,32,6095.586249719,4032,173,0.0,98,142.515625,0.0,0,0.96875,0.2866302990181269,110.75,0.3811012260237639,27.004096746444702,125,1.655031442642212,28.875,2,11.25,0,0,201.25,0,0.0,125,122,1,0.7569003587558275,30.376219034194946,125.09375,0,256,0.0,32256,36484,0,8479172.0,1762981497.2072203,17.421875,30.305975914001465,0
1398.8115901246017,32,6123.968191113,4064,203,0.0,97,152.578125,0.0,0,0.984375,0.31303160471217717,110.25,0.40505011268427205,25.003785371780396,126,1.6700780391693115,28.5,2,9.875,0,0,218.75,0,0.0,126,123,1,0.890560547835485,27.99426794052124,135.125,0,256,0.0,32512,39060,0,8518232.0,1762981525.2056408,17.453125,27.92370343208313,0
1350.1967911339443,32,6152.175328341,4096,229,0.0,97,149.29296875,0.0,0,0.9563802083333333,0.3160420005645018,109.0,0.4423285991450181,25.00373411178589,127,1.6359748840332031,36.0,2,10.75,0,0,265.0,0,0.0,127,124,1,0.8795883993477659,28.37754774093628,131.3125,0,256,0.0,32768,38219,0,8556451.0,1762981553.5872853,17.98046875,28.306244134902954,0
1312.355212100641,32,6182.53386582,4128,178,0.0,99,144.21875,0.0,0,1.0,0.31227410458078875,111.0,0.41839304140107164,25.003689527511597,128,1.923354148864746,25.625,2,10.375,0,0,202.625,0,0.0,128,125,1,0.8573033086704962,28.202998399734497,127.90625,0,256,0.0,33024,36920,0,8593371.0,1762981581.7945995,16.3125,28.132627248764038,0
1237.912684816429,32,6209.889230857,4160,197,0.0,96,146.453125,0.0,0,0.9583333333333333,0.3065806792881351,108.0,0.403019966068964,27.004080057144165,129,1.6255455017089844,29.875,2,10.0,0,0,226.875,0,0.0,129,126,1,0.8676223516067265,30.354517698287964,129.59375,0,256,0.0,33280,37492,0,8630863.0,1762981612.1532168,16.859375,30.286465644836426,0
1387.3366866818217,32,6237.863533193,4192,189,0.0,96,148.65322580645162,0.0,0,0.98046875,0.3081427472396021,108.25,0.4355626982710939,24.003668069839478,130,1.8715901374816895,32.25,2,12.25,0,0,221.25,0,0.0,130,127,1,0.8198888839025558,27.351078987121582,130.51612903225808,0,256,0.0,33536,37846,0,8668709.0,1762981639.508487,18.137096774193548,27.27960729598999,0
1381.7987794028054,32,6267.297558841,4224,199,0.0,96,150.58203125,0.0,0,0.970703125,0.29878279023585225,108.375,0.41323454848117064,25.003653049468994,131,1.64384126663208,36.0,2,11.75,0,0,225.875,0,0.0,131,128,1,0.7937704535974539,27.97017765045166,131.09375,0,256,0.0,33792,38549,0,8707258.0,1762981667.4828048,19.48828125,27.89769434928894,0
1217.4743390902252,32,6295.098809927,4256,173,0.0,102,140.3084677419355,0.0,0,0.984375,0.3050924435044793,112.875,0.39354152734400843,26.0039381980896,132,1.6548845767974854,29.0,2,10.75,0,0,202.0,0,0.0,132,129,1,0.8529775869045171,29.429847955703735,123.51612903225806,0,256,0.0,34048,35746,0,8743004.0,1762981696.9168794,16.79233870967742,29.360783100128174,0
1357.9268481233269,32,6318.823496575,4288,200,0.0,105,147.0703125,0.0,0,0.98828125,0.3031009810619588,118.875,0.4036463805337888,24.003599643707275,133,2.3186135292053223,42.625,2,11.0,0,0,242.625,0,0.0,133,130,1,0.823623866368007,27.795720100402832,128.59375,0,256,0.0,34304,37650,0,8780654.0,1762981724.7168834,18.4765625,27.726088523864746,0
1482.8400942328885,32,6347.731415557,4320,164,0.0,98,137.00390625,0.0,0,1.0,0.3035512174035612,110.875,0.4052622771620757,21.003336429595947,134,1.651472806930542,27.125,2,10.625,0,0,191.125,0,0.0,134,131,1,0.8166584131409742,23.721001625061035,120.71875,0,256,0.0,34560,35073,0,8815727.0,1762981748.442095,16.28515625,23.652584075927734,0
1328.4151336881184,32,6373.011085374,4352,195,0.0,97,149.60546875,0.0,0,0.9739583333333333,0.318110584312303,108.75,0.44264914483693746,26.004021883010864,135,1.655803918838501,38.25,2,11.125,0,0,220.5,0,0.0,135,132,1,0.8812328134105478,28.903841733932495,131.15625,0,256,0.0,34816,38299,0,8854026.0,1762981777.3500745,18.44921875,28.83059597015381,0
1551.99803157736,32,6401.324418179,4384,196,0.0,97,152.8046875,0.0,0,1.0,0.3202095214746672,109.625,0.4446133778276059,22.00325870513916,136,1.6388921737670898,33.25,2,11.75,0,0,229.25,0,0.0,136,133,1,0.8752456393943067,25.276183605194092,133.5,0,256,0.0,35072,39118,0,8893144.0,1762981802.630326,19.3046875,25.204928874969482,0
1322.6375467503979,32,6429.445299903,4416,181,0.0,97,145.89453125,0.0,0,0.96875,0.29721066218645253,110.75,0.3860978321279789,25.003793716430664,137,1.8496153354644775,36.875,2,10.375,0,0,217.875,0,0.0,137,134,1,0.8207739717390452,28.309369802474976,128.0,0,256,0.0,35328,37349,0,8930493.0,1762981830.9438875,17.89453125,28.23827290534973,0
1395.7639480606992,32,6458.256936195,4448,183,0.0,96,151.61328125,0.0,0,0.96875,0.31872599115227845,108.0,0.4492098189715159,25.003702402114868,138,1.5992119312286377,29.875,2,9.375,0,0,207.625,0,0.0,138,135,1,0.8800601823865017,28.115774154663086,132.625,0,256,0.0,35584,38813,0,8969306.0,1762981859.0639498,18.98828125,27.807710647583008,0
1236.9080143970502,32,6487.637331671,4480,204,0.0,96,138.8671875,0.0,0,0.919921875,0.3096736397187196,107.875,0.4278459560154041,26.00371813774109,139,1.5938341617584229,33.875,2,10.0,0,0,220.25,0,0.0,139,136,1,0.8807484067709253,28.80812978744507,122.75,0,256,0.0,35840,35550,0,9004856.0,1762981887.8762176,16.1171875,28.741021633148193,0
1255.3811793367072,32,6513.064646253,4512,182,0.0,97,143.7109375,0.0,0,0.984375,0.31611914928014284,109.5,0.4536908397838936,26.003812551498413,140,1.6203696727752686,32.0,2,8.5,0,0,213.0,0,0.0,140,137,1,0.8462898754890942,29.37602949142456,126.3125,0,256,0.0,36096,36790,0,9041646.0,1762981917.2564218,17.3984375,29.305840015411377,0
1422.4906760244214,32,6541.839436716,4544,177,0.0,96,140.8828125,0.0,0,0.96875,0.3151653480529554,108.625,0.4338352588571316,22.00331163406372,141,1.9206984043121338,34.75,2,11.25,0,0,211.75,0,0.0,141,138,1,0.8768219752101936,25.423551321029663,123.5625,0,256,0.0,36352,36066,0,9077712.0,1762981942.6840515,17.3203125,25.35412049293518,0
1343.305482389779,32,6570.212247093,4576,232,0.0,99,150.59765625,0.0,0,0.9622395833333334,0.31620139501120575,110.625,0.4425710498159042,26.0038902759552,142,1.6379306316375732,44.625,2,11.375,0,0,249.125,0,0.0,142,139,1,0.8764215114312771,28.770689964294434,132.75,0,256,0.0,36608,38553,0,9116265.0,1762981971.4588277,17.84765625,28.700098752975464,0
1348.2929130276302,32,6596.669957312,4608,170,0.0,97,149.03515625,0.0,0,0.953125,0.30167207190630024,109.125,0.40451598125352933,25.003580570220947,143,1.6522548198699951,34.75,2,10.5,0,0,204.75,0,0.0,143,140,1,0.8363758377039627,28.368197917938232,129.40625,0,256,0.0,36864,38153,0,9154418.0,1762981999.831394,19.62890625,28.297263622283936,0
