is_masked_low/std,unmasked_mismatch_kl/std,time/save_weights,sequence_masked_low/median,trainer_probs/median,masked_mismatch_kl/mean,perf/peak_memory,time/broadcast_weights,sequence_masked_low/std,sequence_masked_low/max,is_masked/max,unmasked_mismatch_kl/min,perf/mfu,perf/throughput,loss/max,trainer_probs/max,trainer_probs/std,is_masked/min,is_masked/mean,unmasked_mismatch_kl/median,_timestamp,is_masked_high/max,is_masked_low/median,sequence_masked_low/min,optim/lr,entropy/min,masked_mismatch_kl/median,time/load_data,is_masked_low/min,masked_mismatch_kl/min,unmasked_mismatch_kl/mean,time/save_ckpt,masked_mismatch_kl/std,inference_probs/std,inference_probs/min,entropy/median,entropy/mean,mismatch_kl/max,_step,time/step,inference_probs/mean,time/forward_backward,masked_mismatch_kl/max,mismatch_kl/min,_runtime,loss/min,trainer_probs/min,entropy/std,mismatch_kl/median,time/wait_for_batch,optim/grad_norm,unmasked_mismatch_kl/max,trainer_probs/mean,is_masked_high/mean,is_masked_high/median,loss/mean,is_masked_low/mean,loss/median,is_masked/std,mismatch_kl/mean,inference_probs/median,step,loss/std,inference_probs/max,is_masked_high/min,perf/throughput_per_gpu,is_masked_high/std,is_masked/median,sequence_masked_low/mean,entropy/max,is_masked_low/max,mismatch_kl/std
0.0,0.0016554560279473662,1.8049883842468262,0,0.7433371543884277,0.08189427852630615,13.89453125,1.8049883842468262,0,0,1,0.00100178353022784,0.45756907223105486,1404.492834213809,0.0002556077088229358,1.0,0.35366812348365784,0,1.9992801753687672e-05,0.0026562411803752184,1762976547.4504235,1,0,0,1e-06,0,0.0,0.017330169677734375,0,0.0,0.0030880486592650414,0.0,1.0359982252120972,0.35303252935409546,1.610024646936381e-08,0.7655143737792969,0.9170591831207275,0.0726407989859581,10,90.27464604377747,0.633578896522522,90.22399854660034,15.757038116455078,0.00100178353022784,1205.295956148,-0.0002739833726081997,1.5240672723848547e-08,0.8731974959373474,0.0026562411803752184,7.987022399902344e-05,0.004535662941634655,0.016146084293723106,0.6338555216789246,1.9992801753687672e-05,0,1.587635233590845e-05,0.0,1.0761921657831408e-05,0.004471308551728725,0.0034004910849034786,0.7415785193443298,10,8.752346184337512e-05,1,0,351.12320855345223,0.004471308551728725,0,0,7.618696212768555,0,0.0046974653378129005
0.0045226882211863995,0.0019589816220104694,2.022244691848755,0,0.7414020299911499,0.032951101660728455,13.89453125,2.022244691848755,0,0,1,0.0,0.45611274480263664,1400.02268629164,0.0007004536455497146,1.0,0.3550069332122803,0,3.0682378564961255e-05,0.0032225975301116705,1762976639.8494287,1,0,0,1e-06,0,0.0,0.01651763916015625,0,0.0,0.0035932341124862432,0.0,0.36707884073257446,0.3541661202907562,6.077548420080348e-08,0.7714691162109375,0.9406619071960449,0.047385409474372864,11,90.36735033988953,0.6311270594596863,90.31424856185913,5.5169572830200195,0.0,1296.456360841,-0.00048646144568920135,3.181789409723024e-08,0.9090936779975891,0.003232672344893217,0.005213260650634766,0.008762416429817677,0.017045259475708008,0.6314030885696411,1.022745891532395e-05,0,4.1043866076506674e-05,2.04549178306479e-05,1.2995833458262496e-05,0.005539111327379942,0.003793146926909685,0.7384916543960571,11,0.0001609258324606344,1,0,350.00567157291,0.003198040183633566,0,0,7.454564094543457,1,0.0033667946700006723
0.003188628936186433,0.0018090105149894953,1.538984775543213,0,0.7485622763633728,0.004812364466488361,13.89453125,1.538984775543213,0,0,1,0.0,0.45705832192265994,1402.9251033688997,0.0005266922526061535,1.0,0.3556618094444275,0,1.0167354957957286e-05,0.003373116487637162,1762976730.9977589,0,0,0,1e-06,0,0.0,0.016321182250976562,0,0.0,0.0037422101013362408,0.0,0.07729801535606384,0.35488203167915344,2.0959824098554236e-08,0.7589359283447266,0.9260832071304321,0.013739945366978645,12,89.60428261756897,0.6348817944526672,89.55114507675171,1.2415900230407715,0.0,1392.583399635,-0.0003770746407099068,1.8205001950377664e-08,0.9021545052528381,0.003373116487637162,0.00026106834411621094,0.007645840756595135,0.013739945366978645,0.6352820992469788,0.0,0,2.9430533686536364e-05,1.0167354957957286e-05,5.7058823585975915e-06,0.003188628936186433,0.0037611019797623158,0.746722936630249,12,0.00016475870506837964,1,0,350.73127584222493,0.0,0,0,7.182003974914551,1,0.001832252717576921
0.00832207128405571,0.002201204188168049,1.2481796741485596,0,0.7363342046737671,0.04248099774122238,13.89453125,1.2481796741485596,0,0,1,0.0,0.4571146921056432,1403.0981297442997,0.00035755816497839987,1.0,0.35486331582069397,0,6.926098285475746e-05,0.003969543147832155,1762976827.118023,0,0,0,1e-06,0,0.0,0.019772052764892578,0,0.0,0.004425567574799061,0.0,0.2624831199645996,0.35391202569007874,2.4004078724715328e-08,0.7785987854003906,0.9298047423362732,0.015116333030164242,13,94.8665874004364,0.6306182146072388,94.80843710899353,2.1292200088500977,0.0,1484.226375678,-0.0003098221786785871,2.2560199042231943e-08,0.8810033798217773,0.004042093176394701,6.818771362304688e-05,0.005675887688994408,0.015116333030164242,0.6307177543640137,0.0,0,2.0437426428543404e-05,6.926098285475746e-05,9.956447684089653e-06,0.00832207128405571,0.004554762039333582,0.7334190011024475,13,0.00011155694664921612,1,0,350.77453243607494,0.0,0,0,7.378573417663574,1,0.0023777878377586603
0.01311973761767149,0.0025887719821184874,2.108146905899048,0,0.7528795599937439,0.13528822362422943,13.89453125,2.108146905899048,0,0,1,0.0,0.46293207664052965,1420.9543953639927,0.0006232119048945606,1.0,0.35638150572776794,0,0.0001822821650421247,0.004208914469927549,1762976918.7848952,1,0,0,1e-06,0,0.0,0.015938282012939453,0,0.0,0.004751566797494888,0.0,0.5485376715660095,0.35528483986854553,2.2203236582640784e-08,0.7522373199462891,0.9282233715057373,0.018623288720846176,14,89.55329442024231,0.6368706822395325,89.5032548904419,5.231081008911133,0.0,1571.830026115,-0.0010126058477908373,2.164426682327303e-08,0.9223769307136536,0.004428904037922621,7.891654968261719e-05,0.010387679561972618,0.017911415547132492,0.6370164155960083,1.0126786946784705e-05,0,3.0069149943301454e-05,0.0001721553853712976,7.282921615114901e-06,0.013500029221177101,0.005206142086535692,0.7506840825080872,14,0.0002315625170012936,1,0,355.2385988409982,0.003182261483743787,0,0,7.241787910461426,1,0.0031847567297518253
0.015243090689182281,0.0031724986620247364,1.2822551727294922,0,0.7559176087379456,0.16093993186950684,13.89453125,1.2822551727294922,0,0,1,0.0,0.4638612706353632,1423.8065249910562,0.0006309286691248417,1.0,0.3551037907600403,0,0.00024296714400406927,0.005163024179637432,1762977006.3962622,1,0,0,1e-06,0,0.0,0.009589672088623047,0,0.0,0.0060049970634281635,0.0,0.653448224067688,0.3538716733455658,3.2904505786746086e-08,0.7396774291992188,0.9148412942886353,0.02732415683567524,15,86.323237657547,0.6391910910606384,86.27260303497314,7.974455833435059,0.0,1666.790286276,-0.0007869888795539737,3.085413879944099e-08,0.9001685380935669,0.005355604458600283,0.00525975227355957,0.009044674225151539,0.02463635616004467,0.6391248106956482,1.0563789146544877e-05,0,4.15357353631407e-05,0.0002324033557670191,7.867176464060321e-06,0.015585592947900295,0.006499914918094873,0.7537647485733032,15,0.00020430766744539142,1,0,355.95163124776406,0.0032501984387636185,0,0,7.391645431518555,1,0.0037596968468278646
0.015407958067953587,0.00316809699870646,1.3580069541931152,0,0.7679858803749084,0.14796239137649536,13.89453125,1.3580069541931152,0,0,1,0.0,0.46167213561903453,1417.0870488941066,0.0004805373027920723,1.0,0.3566664159297943,0,0.0002374591858824715,0.005879041738808155,1762977101.3439527,0,0,0,1e-06,0,0.0,0.011690378189086914,0,0.0,0.006494162604212761,0.0,0.5356338620185852,0.35538026690483093,4.057789126932221e-08,0.7262210845947266,0.9032127857208252,0.022527413442730904,16,93.58244013786316,0.6431989073753357,93.5312397480011,4.966769695281982,0.0,1756.175360347,-0.0002695160801522434,3.134121584480454e-08,0.9053342342376709,0.00615389458835125,0.005335807800292969,0.005385879892855883,0.022527413442730904,0.6430969834327698,0.0,0,1.6638923625578173e-05,0.0002374591858824715,3.998603006039048e-06,0.015407958067953587,0.00695383083075285,0.7646797895431519,16,0.00011729744437616318,1,0,354.27176222352665,0.0,0,0,7.540657997131348,1,0.0035571095068007708
0.01943252794444561,0.003777239006012678,2.1893723011016846,0,0.769133985042572,0.2119755744934082,13.89453125,2.1893723011016846,0,0,1,0.0,0.4640775815795145,1424.4704841383414,0.0012150168186053634,1.0,0.3574672341346741,0,0.00038855490856803954,0.005969048477709293,1762977190.7323513,1,0,0,1e-06,0,0.0,0.00855875015258789,0,0.0,0.006639711558818817,0.0,0.6489983797073364,0.3559763729572296,4.3220325096626766e-08,0.7227535247802734,0.9235334396362305,0.03753755986690521,17,87.18627786636353,0.6428914070129395,87.14058756828308,5.832975387573242,0.0,1835.515496029,-0.0004541814560070634,4.374697937237215e-08,0.9602358341217041,0.006377477198839188,0.00014662742614746094,0.01045537181198597,0.03753755986690521,0.6430280208587646,1.0793191904667765e-05,0,4.3342759454390034e-05,0.0003777617239393294,8.675851859152317e-06,0.019708072766661644,0.007324341218918562,0.7660688757896423,17,0.00023709749802947044,1,0,356.11762103458534,0.003285299288108945,0,0,7.631679534912109,1,0.004622684326022863
0.021355735138058662,0.003827193286269903,1.3949358463287354,0,0.7693785429000854,0.4010102152824402,13.89453125,1.3949358463287354,0,0,1,0.0,0.46577649309773567,1429.6852357422263,0.001183574553579092,1.0,0.35557228326797485,0,0.0005163056775927544,0.007955369539558887,1762977270.0714295,1,0,0,1e-06,0,0.0,0.007036924362182617,0,0.0,0.00821585115045309,0.0,1.3125306367874146,0.3537825345993042,3.0330919997823e-08,0.7175464630126953,0.8901318311691284,0.04826441779732704,18,77.93021702766418,0.6440808176994324,77.89548850059509,14.078109741210938,0.0,1920.558983563,-0.0012263141106814146,2.5179629048466268e-08,0.8941695690155029,0.00851093977689743,0.00017905235290527344,0.018698545172810555,0.023323874920606613,0.6445651054382324,6.0035541537217796e-05,0,5.979597335681319e-05,0.00045627012150362134,3.358917456353083e-05,0.02271663025021553,0.009477756917476654,0.7638104557991028,18,0.00040773654473014176,1,0,357.42130893555657,0.007748075295239687,0,0,8.230451583862305,1,0.005879553500562906
0.02203080616891384,0.003924694377928972,1.5879337787628174,0,0.778860330581665,0.365004301071167,13.89453125,1.5879337787628174,0,0,1,0.0016949956770986319,0.46774447972022337,1435.7259043032273,0.000580207328312099,1.0,0.3559767007827759,0,0.0005297311581671238,0.008202007971704006,1762977355.1142523,1,0,0,1e-06,0,0.0,0.008295059204101562,0,0.0,0.008907157927751541,0.0,1.0198757648468018,0.35410362482070923,1.7976612198822295e-08,0.7018108367919922,0.9027652740478516,0.044382695108652115,19,83.4428346157074,0.6484050154685974,83.3907082080841,8.106036186218262,0.0016949956770986319,2008.151705203,-0.00027678333572112024,1.2955627681776605e-08,0.9483011364936829,0.009222912602126598,9.870529174804688e-05,0.008464661426842213,0.024342801421880722,0.648574709892273,4.414426439325325e-05,0,4.5008582674199715e-05,0.00048558690468780696,9.40822337724967e-06,0.023009920492768288,0.01026867888867855,0.7750760316848755,19,0.00014575223030988127,1,0,358.9314760758068,0.0066440049558877945,0,0,7.638759613037109,1,0.005936322268098593
0.0290712621062994,0.004325855057686567,1.4747779369354248,0,0.7679492235183716,0.6488998532295227,13.89453125,1.4747779369354248,0,0,1,0.0,0.4706424080605345,1444.6209976017901,0.0005046002333983779,1.0,0.35611915588378906,0,0.0008987100445665419,0.010105796158313751,1762977442.5624506,1,0,0,1e-06,0,0.0,0.008820295333862305,0,0.0,0.010348695330321789,0.0,1.669647216796875,0.35399988293647766,3.060504027985189e-08,0.7218074798583984,0.8978042006492615,0.04614174738526344,20,85.96157479286194,0.6430587768554688,85.90235495567322,17.299684524536133,0.0,2087.558430977,-0.0005613638204522431,3.7688309362238215e-08,0.8959196209907532,0.010938024148344994,8.7738037109375e-05,0.008549780584871769,0.02417740970849991,0.6427210569381714,5.286529631121084e-05,0,3.846818799502216e-05,0.0008458447409793735,8.785253157839179e-06,0.029965179041028023,0.01258006226271391,0.7641257047653198,20,0.00019211298786103725,1,0,361.15524940044753,0.007270699832588434,0,0,7.339503288269043,1,0.007058505900204182
0.03573664277791977,0.005150604527443647,1.5870506763458252,0,0.7755820155143738,0.9393253326416016,13.89453125,1.5870506763458252,0,0,1,0.0,0.46875212250115444,1438.8188298332777,0.0004944957327097654,1.0,0.3558168113231659,0,0.001360101392492652,0.012210351414978504,1762977522.1024256,1,0,0,1e-06,0,0.0,0.01622915267944336,0,0.0,0.012738420628011227,0.0,1.9922140836715698,0.35314077138900757,2.65249777697818e-08,0.7039146423339844,0.8882988095283508,0.06479725986719131,21,77.83700013160706,0.6475028395652771,77.77264928817749,19.652009963989258,0.0,2160.098030996,-0.00042475914233364165,2.3623638156777815e-08,0.9022493958473206,0.01465516071766615,0.00010991096496582031,0.008926224894821644,0.03482804447412491,0.6471001505851746,8.137358963722363e-05,0,3.691335950861685e-05,0.0012787277810275555,2.1251258658594452e-05,0.03685468062758446,0.016525324434041977,0.7715351581573486,21,0.00019031675765290856,1,0,359.70470745831943,0.009020416997373104,0,0,7.097489356994629,1,0.009394138120114803
0.039877668023109436,0.0057740830816328526,1.944183111190796,0,0.7640900611877441,1.1499578952789307,13.89453125,1.944183111190796,0,0,1,0.0034665646962821484,0.46834853605983834,1437.5800348639184,0.0007928707636892796,1.0,0.35536348819732666,0,0.0016872284468263388,0.013904702849686146,1762977594.6301491,1,0,0,1e-06,0,0.0,0.007646322250366211,0,0.0,0.01467051263898611,0.0,4.0554914474487305,0.3521542251110077,2.7475024921841396e-08,0.7205467224121094,0.8944172859191895,0.25649508833885193,22,70.57733273506165,0.6419350504875183,70.51099038124084,60.852333068847656,0.0034665646962821484,2236.945432455,-0.000632244162261486,2.4241215257347903e-08,0.9007813334465027,0.017356375232338905,0.0073184967041015625,0.009772892110049725,0.03823085501790047,0.6415207982063293,9.448479249840602e-05,0,3.854185706586577e-05,0.0015927435597404838,1.2433771189535037e-05,0.04104149714112282,0.019805312156677246,0.7590162754058838,22,0.00022605150297749788,1,0,359.3950087159796,0.00971993524581194,0,0,7.76937198638916,1,0.017848221585154533
0.039527930319309235,0.006355044431984425,1.508582353591919,0,0.7716426253318787,0.853289008140564,13.89453125,1.508582353591919,0,0,1,0.004110433626919985,0.46206776229541174,1418.3014116334548,0.0005464464193210006,1.0,0.35852980613708496,0,0.0015774056082591414,0.014328674413263798,1762977671.493682,1,0,0,1e-06,0,0.0,0.007096529006958008,0,0.0,0.015095245093107224,0.0,1.3867933750152588,0.3551537096500397,5.100122635326443e-08,0.7033119201660156,0.896983802318573,0.05785724148154259,23,75.3400559425354,0.6426916122436523,75.28494906425476,11.490516662597656,0.004110433626919985,2317.457777206,-0.0004068876150995493,4.791396079895094e-08,0.9295783042907715,0.016798188909888268,9.465217590332031e-05,0.009012020193040371,0.04401889070868492,0.6422989964485168,1.2519091797003057e-05,0,3.4963861253345385e-05,0.0015648864209651947,1.726137998048216e-05,0.03968547657132149,0.018824182450771332,0.7664118409156799,23,0.00017503317212685943,1,0,354.5753529083637,0.0035382327623665333,0,0,7.550018310546875,1,0.010068962350487709
0.041499581187963486,0.007686955388635397,1.8974568843841553,0,0.7958019375801086,1.0221138000488281,13.89453125,1.8974568843841553,0,0,1,0.0,0.46335896454677794,1422.2647133940443,0.0005812526796944439,1.0,0.3549048900604248,0,0.0017970529152080417,0.015975069254636765,1762977752.0123384,1,0,0,1e-06,0,0.0,0.011793375015258789,0,0.0,0.016689561307430267,0.0,1.5113823413848877,0.351337194442749,5.0065263934584436e-08,0.6636104583740234,0.852702796459198,0.0919133871793747,24,78.61463618278503,0.6582850813865662,78.54826045036316,12.657434463500977,0.0,2394.455445092,-0.00044735081610269845,3.007881943517532e-08,0.9029932618141174,0.01881183497607708,0.005208015441894531,0.010715567506849766,0.051861170679330826,0.6571865677833557,7.188211748143658e-05,0,4.220187111059204e-05,0.001725170761346817,1.7919206811711774e-06,0.042353805154561996,0.020996687933802605,0.7901161313056946,24,0.0002126561594195664,1,0,355.5661783485111,0.008478078991174698,0,0,7.435609817504883,1,0.012155364267528057
0.050315972417593,0.00797239039093256,1.559696912765503,0,0.7724394798278809,1.0877825021743774,13.89453125,1.559696912765503,0,0,1,0.0,0.4613398255838702,1416.067034449402,0.0008726114756427705,1.0,0.35697832703590393,0,0.002551463432610035,0.01891295798122883,1762977829.0043542,1,0,0,1e-06,0,0.0,0.007943868637084961,0,0.0,0.01911301538348198,0.0,1.3729435205459595,0.3527853190898895,1.281927897167634e-08,0.7026748657226562,0.8770912289619446,0.07388627529144287,25,75.41698551177979,0.6458128690719604,75.37386894226074,7.715106964111328,0.0,2466.73584466,-0.001364844269119203,1.3826962685925537e-08,0.8799941539764404,0.021973073482513428,0.00010228157043457031,0.0191122405230999,0.05225492641329765,0.6444337964057922,1.3358447176869959e-05,0,3.0367962608579546e-05,0.002538105007261038,2.6591122150421143e-05,0.050447870045900345,0.024792252108454704,0.767026424407959,25,0.0003858961572404951,1,0,354.0167586123505,0.0036549214273691177,0,0,6.878259658813477,1,0.013035588897764683
